IoT_0.EarthFixed.X IoT_0.EarthFixed.Y IoT_0.EarthFixed.Z IoT_1.EarthFixed.X IoT_1.EarthFixed.Y IoT_1.EarthFixed.Z IoT_2.EarthFixed.X IoT_2.EarthFixed.Y IoT_2.EarthFixed.Z IoT_3.EarthFixed.X IoT_3.EarthFixed.Y IoT_3.EarthFixed.Z IoT_4.EarthFixed.X IoT_4.EarthFixed.Y IoT_4.EarthFixed.Z IoT_5.EarthFixed.X IoT_5.EarthFixed.Y IoT_5.EarthFixed.Z IoT_6.EarthFixed.X IoT_6.EarthFixed.Y IoT_6.EarthFixed.Z IoT_7.EarthFixed.X IoT_7.EarthFixed.Y IoT_7.EarthFixed.Z IoT_8.EarthFixed.X IoT_8.EarthFixed.Y IoT_8.EarthFixed.Z IoT_9.EarthFixed.X IoT_9.EarthFixed.Y IoT_9.EarthFixed.Z
-29.32422077745066 -49.48140882133234 6377.876946259981 -571.7108994062651 -28.11336179193102 6352.399463806297 4880.132410558524 -3978.777492597133 1016.985733034846 -253.4856029602425 566.9103999089608 6347.832725343716 3590.979931604263 -4194.569918084845 3192.345375189038 -64.6534122253728 667.7254807257501 6342.758491386447 -1353.263415389322 -196.0667550974991 6229.836162973473 440.2114005305851 -202.7604642187704 6359.695336914369 3311.046595145122 -986.4366485784082 5361.393088041296 4975.937152315118 -997.4607699830981 3863.385061048478
-29.3242207774507 -49.48140882133256 6377.876946259981 -571.7108994062648 -28.11336179193128 6352.399463806298 4880.132410558521 -3978.777492597131 1016.985733034846 -253.4856029602424 566.9103999089601 6347.832725343717 3590.979931604261 -4194.569918084842 3192.345375189039 -64.65341222537282 667.7254807257494 6342.758491386448 -1353.263415389321 -196.0667550974992 6229.836162973474 440.2114005305848 -202.7604642187704 6359.69533691437 3311.04659514512 -986.4366485784078 5361.393088041296 4975.937152315114 -997.4607699830975 3863.385061048479
-29.32422077745062 -49.48140882133217 6377.876946259981 -571.7108994062652 -28.1133617919309 6352.399463806298 4880.132410558524 -3978.777492597133 1016.985733034846 -253.4856029602423 566.9103999089609 6347.832725343717 3590.979931604262 -4194.569918084844 3192.345375189039 -64.65341222537268 667.7254807257502 6342.758491386447 -1353.263415389322 -196.0667550974991 6229.836162973475 440.2114005305851 -202.7604642187702 6359.69533691437 3311.046595145122 -986.4366485784077 5361.393088041296 4975.937152315115 -997.4607699830976 3863.385061048479
-29.32422077745066 -49.48140882133242 6377.876946259981 -571.7108994062648 -28.11336179193116 6352.399463806299 4880.13241055852 -3978.777492597133 1016.985733034847 -253.4856029602422 566.9103999089605 6347.832725343718 3590.97993160426 -4194.569918084843 3192.345375189039 -64.65341222537272 667.72548072575 6342.758491386448 -1353.263415389321 -196.0667550974993 6229.836162973475 440.2114005305847 -202.7604642187704 6359.69533691437 3311.04659514512 -986.4366485784077 5361.393088041297 4975.937152315112 -997.4607699830974 3863.385061048479
-29.32422077745058 -49.48140882133197 6377.876946259982 -571.7108994062651 -28.11336179193067 6352.399463806298 4880.132410558524 -3978.777492597131 1016.985733034846 -253.4856029602424 566.9103999089608 6347.832725343717 3590.979931604263 -4194.569918084841 3192.34537518904 -64.65341222537272 667.7254807257502 6342.758491386447 -1353.263415389322 -196.0667550974986 6229.836162973475 440.2114005305853 -202.7604642187699 6359.695336914371 3311.046595145122 -986.4366485784077 5361.393088041297 4975.937152315118 -997.4607699830975 3863.38506104848
-29.32422077745063 -49.48140882133224 6377.876946259981 -571.7108994062651 -28.1133617919309 6352.399463806298 4880.132410558522 -3978.777492597131 1016.985733034846 -253.4856029602424 566.9103999089606 6347.832725343716 3590.979931604263 -4194.569918084842 3192.345375189039 -64.6534122253728 667.7254807257497 6342.758491386448 -1353.263415389322 -196.0667550974987 6229.836162973474 440.2114005305851 -202.7604642187702 6359.695336914369 3311.046595145122 -986.4366485784077 5361.393088041296 4975.937152315115 -997.4607699830975 3863.385061048479
-29.32422077745079 -49.48140882133289 6377.87694625998 -571.710899406265 -28.11336179193166 6352.399463806295 4880.132410558521 -3978.777492597133 1016.985733034846 -253.4856029602424 566.9103999089604 6347.832725343715 3590.979931604261 -4194.569918084844 3192.345375189039 -64.65341222537286 667.7254807257495 6342.758491386446 -1353.263415389321 -196.0667550974997 6229.836162973472 440.2114005305848 -202.7604642187708 6359.695336914369 3311.04659514512 -986.4366485784085 5361.393088041295 4975.937152315114 -997.4607699830981 3863.385061048478
-29.32422077745079 -49.48140882133279 6377.876946259983 -571.7108994062655 -28.11336179193139 6352.399463806298 4880.132410558525 -3978.777492597133 1016.985733034847 -253.4856029602427 566.9103999089601 6347.832725343717 3590.979931604265 -4194.569918084844 3192.34537518904 -64.65341222537305 667.7254807257495 6342.758491386448 -1353.263415389322 -196.0667550974994 6229.836162973475 440.2114005305851 -202.7604642187708 6359.695336914373 3311.046595145123 -986.4366485784088 5361.393088041297 4975.937152315117 -997.4607699830988 3863.38506104848
-29.32422077745076 -49.48140882133274 6377.876946259981 -571.710899406265 -28.11336179193146 6352.399463806297 4880.132410558522 -3978.777492597133 1016.985733034847 -253.4856029602424 566.9103999089605 6347.832725343717 3590.979931604261 -4194.569918084845 3192.345375189039 -64.65341222537285 667.7254807257498 6342.758491386446 -1353.263415389321 -196.0667550974996 6229.836162973475 440.2114005305848 -202.7604642187707 6359.695336914371 3311.046595145121 -986.4366485784084 5361.393088041297 4975.937152315114 -997.460769983098 3863.385061048479
-29.32422077745065 -49.48140882133234 6377.876946259985 -571.7108994062648 -28.11336179193103 6352.3994638063 4880.132410558522 -3978.777492597133 1016.985733034847 -253.4856029602424 566.9103999089607 6347.832725343719 3590.979931604262 -4194.569918084844 3192.34537518904 -64.65341222537275 667.72548072575 6342.758491386449 -1353.263415389321 -196.066755097499 6229.836162973476 440.2114005305849 -202.7604642187702 6359.695336914373 3311.046595145121 -986.436648578408 5361.393088041298 4975.937152315114 -997.4607699830976 3863.385061048481
-29.32422077745073 -49.48140882133261 6377.876946259983 -571.7108994062652 -28.1133617919313 6352.399463806299 4880.132410558522 -3978.777492597132 1016.985733034847 -253.4856029602424 566.9103999089605 6347.832725343718 3590.979931604262 -4194.569918084844 3192.345375189039 -64.65341222537286 667.7254807257495 6342.758491386448 -1353.263415389321 -196.0667550974993 6229.836162973475 440.2114005305849 -202.7604642187706 6359.695336914372 3311.046595145121 -986.4366485784082 5361.393088041297 4975.937152315114 -997.4607699830976 3863.38506104848
-29.32422077745073 -49.48140882133256 6377.876946259982 -571.7108994062653 -28.11336179193133 6352.399463806297 4880.132410558524 -3978.777492597133 1016.985733034847 -253.4856029602425 566.9103999089606 6347.832725343716 3590.979931604263 -4194.569918084844 3192.345375189039 -64.65341222537278 667.7254807257498 6342.758491386447 -1353.263415389322 -196.0667550974996 6229.836162973473 440.211400530585 -202.7604642187705 6359.695336914369 3311.046595145122 -986.436648578408 5361.393088041296 4975.937152315115 -997.4607699830976 3863.385061048479
-29.3242207774507 -49.4814088213325 6377.87694625998 -571.7108994062648 -28.11336179193127 6352.399463806296 4880.132410558519 -3978.777492597133 1016.985733034846 -253.4856029602423 566.9103999089605 6347.832725343716 3590.97993160426 -4194.569918084844 3192.345375189038 -64.65341222537272 667.7254807257498 6342.758491386445 -1353.26341538932 -196.0667550974995 6229.836162973472 440.2114005305847 -202.7604642187704 6359.695336914369 3311.04659514512 -986.4366485784077 5361.393088041296 4975.937152315111 -997.4607699830973 3863.385061048478
-29.32422077745069 -49.48140882133245 6377.876946259981 -571.7108994062652 -28.11336179193115 6352.399463806297 4880.132410558524 -3978.777492597134 1016.985733034846 -253.4856029602424 566.9103999089607 6347.832725343716 3590.979931604262 -4194.569918084845 3192.345375189039 -64.65341222537279 667.7254807257501 6342.758491386447 -1353.263415389322 -196.0667550974993 6229.836162973473 440.211400530585 -202.7604642187705 6359.695336914371 3311.046595145122 -986.4366485784083 5361.393088041296 4975.937152315117 -997.4607699830983 3863.385061048479
-29.32422077745056 -49.48140882133205 6377.876946259982 -571.7108994062651 -28.11336179193078 6352.399463806299 4880.132410558524 -3978.777492597134 1016.985733034846 -253.4856029602423 566.9103999089612 6347.832725343718 3590.979931604263 -4194.569918084845 3192.345375189039 -64.65341222537269 667.7254807257506 6342.758491386448 -1353.263415389322 -196.066755097499 6229.836162973475 440.2114005305853 -202.7604642187701 6359.695336914372 3311.046595145123 -986.4366485784083 5361.393088041298 4975.937152315117 -997.4607699830981 3863.38506104848
-29.32422077745056 -49.48140882133202 6377.876946259981 -571.7108994062652 -28.1133617919308 6352.399463806296 4880.132410558523 -3978.777492597133 1016.985733034846 -253.4856029602422 566.9103999089613 6347.832725343718 3590.979931604262 -4194.569918084845 3192.345375189039 -64.65341222537259 667.7254807257507 6342.758491386448 -1353.263415389322 -196.0667550974991 6229.836162973474 440.2114005305851 -202.7604642187699 6359.69533691437 3311.046595145122 -986.4366485784077 5361.393088041296 4975.937152315116 -997.4607699830972 3863.385061048479
-29.32422077745053 -49.48140882133195 6377.876946259982 -571.7108994062651 -28.11336179193063 6352.399463806297 4880.132410558524 -3978.777492597133 1016.985733034846 -253.4856029602423 566.9103999089613 6347.832725343717 3590.979931604264 -4194.569918084845 3192.345375189039 -64.65341222537265 667.7254807257505 6342.758491386448 -1353.263415389321 -196.0667550974987 6229.836162973475 440.2114005305852 -202.7604642187699 6359.695336914371 3311.046595145122 -986.4366485784076 5361.393088041297 4975.937152315117 -997.460769983098 3863.385061048479
-29.32422077745063 -49.48140882133224 6377.876946259984 -571.710899406265 -28.11336179193108 6352.3994638063 4880.132410558522 -3978.777492597133 1016.985733034847 -253.4856029602422 566.9103999089609 6347.832725343719 3590.97993160426 -4194.569918084844 3192.34537518904 -64.65341222537259 667.7254807257501 6342.758491386449 -1353.263415389321 -196.0667550974993 6229.836162973477 440.211400530585 -202.7604642187702 6359.695336914373 3311.046595145121 -986.4366485784076 5361.393088041299 4975.937152315115 -997.4607699830972 3863.38506104848
-29.32422077745061 -49.48140882133219 6377.876946259981 -571.7108994062651 -28.11336179193095 6352.399463806297 4880.132410558524 -3978.777492597133 1016.985733034846 -253.4856029602424 566.9103999089608 6347.832725343717 3590.979931604264 -4194.569918084843 3192.345375189039 -64.65341222537272 667.7254807257501 6342.758491386447 -1353.263415389321 -196.066755097499 6229.836162973475 440.211400530585 -202.7604642187701 6359.695336914371 3311.046595145121 -986.4366485784078 5361.393088041298 4975.937152315116 -997.4607699830979 3863.385061048479
-29.32422077745057 -49.48140882133214 6377.876946259982 -571.710899406265 -28.11336179193086 6352.399463806297 4880.132410558522 -3978.777492597132 1016.985733034846 -253.4856029602423 566.9103999089607 6347.832725343717 3590.979931604262 -4194.569918084843 3192.345375189039 -64.65341222537266 667.7254807257501 6342.758491386448 -1353.263415389321 -196.0667550974989 6229.836162973474 440.211400530585 -202.7604642187701 6359.695336914371 3311.046595145121 -986.4366485784076 5361.393088041297 4975.937152315115 -997.4607699830974 3863.385061048479
-29.32422077745057 -49.48140882133211 6377.876946259981 -571.710899406265 -28.11336179193084 6352.399463806297 4880.132410558524 -3978.777492597133 1016.985733034846 -253.4856029602424 566.9103999089609 6347.832725343716 3590.979931604264 -4194.569918084844 3192.345375189038 -64.65341222537273 667.7254807257501 6342.758491386446 -1353.263415389322 -196.0667550974989 6229.836162973474 440.2114005305853 -202.7604642187701 6359.69533691437 3311.046595145122 -986.4366485784079 5361.393088041296 4975.937152315117 -997.4607699830979 3863.385061048478
-29.32422077745043 -49.48140882133174 6377.87694625998 -571.7108994062648 -28.11336179193039 6352.399463806296 4880.132410558524 -3978.777492597133 1016.985733034846 -253.4856029602423 566.9103999089613 6347.832725343716 3590.979931604264 -4194.569918084845 3192.345375189038 -64.65341222537268 667.7254807257506 6342.758491386447 -1353.263415389321 -196.0667550974983 6229.836162973473 440.2114005305853 -202.7604642187698 6359.695336914371 3311.046595145122 -986.4366485784078 5361.393088041295 4975.937152315116 -997.460769983098 3863.385061048479
-29.32422077745056 -49.48140882133207 6377.876946259982 -571.710899406265 -28.1133617919308 6352.399463806299 4880.132410558524 -3978.777492597134 1016.985733034847 -253.4856029602423 566.9103999089612 6347.832725343718 3590.979931604263 -4194.569918084846 3192.34537518904 -64.65341222537268 667.7254807257506 6342.758491386449 -1353.263415389321 -196.0667550974989 6229.836162973475 440.2114005305851 -202.7604642187701 6359.695336914373 3311.046595145122 -986.436648578408 5361.393088041298 4975.937152315115 -997.460769983098 3863.38506104848
-29.3242207774504 -49.4814088213317 6377.876946259982 -571.7108994062648 -28.11336179193042 6352.399463806298 4880.132410558522 -3978.777492597133 1016.985733034846 -253.485602960242 566.9103999089614 6347.832725343717 3590.979931604261 -4194.569918084842 3192.345375189039 -64.65341222537246 667.7254807257506 6342.758491386448 -1353.263415389321 -196.0667550974986 6229.836162973475 440.2114005305852 -202.7604642187696 6359.695336914371 3311.046595145122 -986.4366485784071 5361.393088041297 4975.937152315115 -997.4607699830971 3863.38506104848
-29.32422077745053 -49.481408821332 6377.876946259982 -571.7108994062651 -28.1133617919306 6352.399463806298 4880.132410558524 -3978.777492597133 1016.985733034846 -253.4856029602424 566.910399908961 6347.832725343718 3590.979931604263 -4194.569918084845 3192.345375189039 -64.65341222537279 667.7254807257503 6342.758491386448 -1353.263415389322 -196.0667550974986 6229.836162973475 440.2114005305853 -202.76046421877 6359.695336914371 3311.046595145122 -986.4366485784082 5361.393088041298 4975.937152315117 -997.4607699830985 3863.38506104848
-29.32422077745052 -49.48140882133197 6377.87694625998 -571.7108994062648 -28.11336179193075 6352.399463806295 4880.132410558523 -3978.777492597132 1016.985733034846 -253.4856029602422 566.9103999089609 6347.832725343716 3590.979931604261 -4194.569918084842 3192.345375189038 -64.65341222537259 667.7254807257502 6342.758491386446 -1353.263415389321 -196.0667550974988 6229.836162973472 440.2114005305852 -202.7604642187699 6359.695336914368 3311.046595145121 -986.4366485784072 5361.393088041295 4975.937152315115 -997.4607699830972 3863.385061048478
-29.32422077745036 -49.48140882133164 6377.876946259982 -571.7108994062646 -28.11336179193048 6352.399463806298 4880.132410558521 -3978.777492597133 1016.985733034846 -253.4856029602419 566.9103999089616 6347.832725343718 3590.97993160426 -4194.569918084844 3192.345375189038 -64.65341222537225 667.7254807257509 6342.758491386448 -1353.263415389321 -196.0667550974988 6229.836162973474 440.2114005305851 -202.7604642187696 6359.69533691437 3311.046595145121 -986.4366485784069 5361.393088041296 4975.937152315112 -997.4607699830962 3863.385061048479
-29.32422077745063 -49.48140882133226 6377.876946259981 -571.7108994062652 -28.11336179193096 6352.399463806297 4880.132410558524 -3978.777492597133 1016.985733034846 -253.4856029602424 566.9103999089608 6347.832725343716 3590.979931604263 -4194.569918084844 3192.345375189038 -64.65341222537272 667.7254807257501 6342.758491386447 -1353.263415389321 -196.0667550974991 6229.836162973474 440.2114005305851 -202.7604642187702 6359.69533691437 3311.046595145122 -986.4366485784082 5361.393088041296 4975.937152315116 -997.4607699830975 3863.385061048479
-29.32422077745076 -49.48140882133258 6377.876946259981 -571.7108994062652 -28.11336179193134 6352.399463806297 4880.132410558522 -3978.777492597134 1016.985733034847 -253.4856029602424 566.9103999089606 6347.832725343717 3590.979931604261 -4194.569918084845 3192.345375189039 -64.65341222537282 667.7254807257499 6342.758491386447 -1353.263415389321 -196.0667550974996 6229.836162973474 440.2114005305847 -202.7604642187705 6359.69533691437 3311.046595145121 -986.4366485784082 5361.393088041297 4975.937152315114 -997.4607699830976 3863.385061048479
-29.32422077745061 -49.48140882133222 6377.876946259981 -571.7108994062653 -28.11336179193075 6352.399463806297 4880.132410558527 -3978.777492597134 1016.985733034846 -253.4856029602426 566.9103999089609 6347.832725343717 3590.979931604264 -4194.569918084845 3192.345375189039 -64.65341222537289 667.7254807257502 6342.758491386447 -1353.263415389322 -196.0667550974987 6229.836162973474 440.2114005305853 -202.7604642187703 6359.695336914371 3311.046595145123 -986.4366485784086 5361.393088041296 4975.937152315118 -997.4607699830992 3863.385061048479
-29.32422077745076 -49.48140882133256 6377.876946259982 -571.7108994062654 -28.11336179193121 6352.399463806298 4880.132410558524 -3978.777492597133 1016.985733034847 -253.4856029602426 566.9103999089607 6347.832725343717 3590.979931604264 -4194.569918084844 3192.345375189039 -64.65341222537282 667.7254807257502 6342.758491386447 -1353.263415389322 -196.0667550974993 6229.836162973475 440.2114005305851 -202.7604642187705 6359.695336914371 3311.046595145122 -986.4366485784084 5361.393088041295 4975.937152315118 -997.460769983098 3863.385061048479
-29.32422077745061 -49.48140882133221 6377.876946259981 -571.7108994062652 -28.11336179193091 6352.399463806297 4880.132410558525 -3978.777492597134 1016.985733034846 -253.4856029602425 566.910399908961 6347.832725343716 3590.979931604264 -4194.569918084845 3192.345375189039 -64.65341222537288 667.7254807257502 6342.758491386447 -1353.263415389322 -196.0667550974989 6229.836162973474 440.2114005305852 -202.7604642187703 6359.69533691437 3311.046595145123 -986.4366485784087 5361.393088041296 4975.937152315117 -997.4607699830985 3863.385061048479
-29.32422077745073 -49.48140882133251 6377.876946259981 -571.7108994062651 -28.11336179193126 6352.399463806297 4880.132410558523 -3978.777492597133 1016.985733034846 -253.4856029602424 566.9103999089605 6347.832725343716 3590.979931604262 -4194.569918084844 3192.345375189039 -64.65341222537292 667.7254807257497 6342.758491386447 -1353.263415389322 -196.0667550974994 6229.836162973475 440.2114005305849 -202.7604642187705 6359.695336914371 3311.046595145121 -986.436648578408 5361.393088041296 4975.937152315114 -997.4607699830977 3863.385061048478
-29.32422077745075 -49.48140882133251 6377.876946259983 -571.7108994062652 -28.11336179193119 6352.399463806298 4880.132410558525 -3978.777492597133 1016.985733034846 -253.4856029602427 566.9103999089606 6347.832725343717 3590.979931604263 -4194.569918084843 3192.345375189039 -64.65341222537288 667.7254807257499 6342.758491386448 -1353.263415389322 -196.0667550974991 6229.836162973475 440.211400530585 -202.7604642187705 6359.695336914371 3311.046595145122 -986.4366485784083 5361.393088041297 4975.937152315116 -997.460769983098 3863.385061048479
-29.32422077745075 -49.48140882133252 6377.876946259982 -571.7108994062653 -28.11336179193129 6352.399463806299 4880.132410558523 -3978.777492597133 1016.985733034847 -253.4856029602425 566.9103999089608 6347.832725343717 3590.979931604262 -4194.569918084845 3192.345375189039 -64.65341222537276 667.7254807257501 6342.758491386448 -1353.263415389321 -196.0667550974997 6229.836162973475 440.2114005305851 -202.7604642187705 6359.695336914371 3311.046595145122 -986.4366485784082 5361.393088041298 4975.937152315116 -997.4607699830982 3863.38506104848
-29.32422077745058 -49.4814088213322 6377.876946259982 -571.7108994062651 -28.11336179193088 6352.399463806297 4880.132410558523 -3978.777492597134 1016.985733034846 -253.4856029602423 566.9103999089612 6347.832725343716 3590.979931604261 -4194.569918084845 3192.345375189038 -64.65341222537273 667.7254807257505 6342.758491386447 -1353.263415389321 -196.066755097499 6229.836162973474 440.2114005305851 -202.7604642187702 6359.695336914371 3311.046595145122 -986.4366485784084 5361.393088041296 4975.937152315115 -997.4607699830976 3863.385061048479
-29.3242207774506 -49.4814088213322 6377.876946259982 -571.7108994062651 -28.11336179193102 6352.399463806298 4880.132410558524 -3978.777492597132 1016.985733034846 -253.4856029602423 566.9103999089609 6347.832725343716 3590.979931604262 -4194.569918084843 3192.345375189038 -64.65341222537266 667.7254807257502 6342.758491386447 -1353.263415389322 -196.0667550974992 6229.836162973474 440.2114005305851 -202.7604642187701 6359.69533691437 3311.046595145122 -986.4366485784072 5361.393088041296 4975.937152315116 -997.4607699830966 3863.385061048479
-29.32422077745075 -49.48140882133251 6377.876946259981 -571.7108994062653 -28.11336179193116 6352.399463806297 4880.132410558524 -3978.777492597134 1016.985733034846 -253.4856029602426 566.9103999089607 6347.832725343716 3590.979931604263 -4194.569918084846 3192.345375189039 -64.6534122253729 667.7254807257501 6342.758491386447 -1353.263415389322 -196.0667550974993 6229.836162973474 440.2114005305851 -202.7604642187705 6359.695336914369 3311.046595145122 -986.4366485784087 5361.393088041296 4975.937152315117 -997.4607699830983 3863.385061048479
-29.32422077745076 -49.48140882133253 6377.876946259982 -571.7108994062654 -28.11336179193126 6352.399463806298 4880.132410558524 -3978.777492597134 1016.985733034847 -253.4856029602426 566.9103999089608 6347.832725343717 3590.979931604263 -4194.569918084845 3192.34537518904 -64.65341222537288 667.7254807257501 6342.758491386448 -1353.263415389322 -196.0667550974994 6229.836162973475 440.2114005305851 -202.7604642187706 6359.695336914371 3311.046595145122 -986.4366485784086 5361.393088041297 4975.937152315117 -997.4607699830979 3863.385061048479
-29.32422077745077 -49.48140882133254 6377.876946259982 -571.7108994062653 -28.1133617919313 6352.399463806298 4880.132410558524 -3978.777492597134 1016.985733034846 -253.4856029602425 566.9103999089608 6347.832725343718 3590.979931604262 -4194.569918084845 3192.345375189039 -64.65341222537279 667.7254807257502 6342.758491386448 -1353.263415389322 -196.0667550974995 6229.836162973475 440.211400530585 -202.7604642187705 6359.695336914371 3311.046595145122 -986.4366485784082 5361.393088041297 4975.937152315115 -997.460769983098 3863.38506104848
-29.3242207774506 -49.48140882133221 6377.876946259982 -571.7108994062651 -28.11336179193092 6352.399463806298 4880.132410558524 -3978.777492597133 1016.985733034847 -253.4856029602424 566.9103999089609 6347.832725343718 3590.979931604263 -4194.569918084843 3192.34537518904 -64.65341222537275 667.7254807257501 6342.758491386449 -1353.263415389322 -196.0667550974989 6229.836162973475 440.2114005305851 -202.7604642187702 6359.695336914372 3311.046595145122 -986.436648578408 5361.393088041298 4975.937152315116 -997.4607699830982 3863.38506104848
-29.32422077745078 -49.48140882133256 6377.876946259983 -571.7108994062652 -28.11336179193148 6352.399463806298 4880.132410558521 -3978.777492597132 1016.985733034847 -253.4856029602423 566.9103999089605 6347.832725343719 3590.97993160426 -4194.569918084843 3192.34537518904 -64.65341222537258 667.7254807257499 6342.758491386448 -1353.263415389322 -196.0667550974999 6229.836162973475 440.2114005305849 -202.7604642187704 6359.695336914371 3311.046595145121 -986.4366485784074 5361.393088041297 4975.937152315115 -997.4607699830963 3863.38506104848
-29.32422077745062 -49.48140882133224 6377.87694625998 -571.7108994062651 -28.1133617919309 6352.399463806296 4880.132410558523 -3978.777492597132 1016.985733034846 -253.4856029602425 566.9103999089608 6347.832725343716 3590.979931604262 -4194.569918084844 3192.345375189038 -64.65341222537272 667.7254807257501 6342.758491386446 -1353.263415389322 -196.0667550974989 6229.836162973473 440.2114005305851 -202.7604642187702 6359.695336914369 3311.046595145121 -986.4366485784076 5361.393088041296 4975.937152315116 -997.4607699830983 3863.385061048477
-29.32422077745063 -49.48140882133229 6377.87694625998 -571.7108994062651 -28.11336179193109 6352.399463806297 4880.132410558521 -3978.777492597133 1016.985733034846 -253.4856029602423 566.9103999089609 6347.832725343716 3590.979931604262 -4194.569918084844 3192.345375189039 -64.65341222537259 667.7254807257505 6342.758491386446 -1353.263415389321 -196.0667550974994 6229.836162973473 440.211400530585 -202.7604642187702 6359.69533691437 3311.046595145122 -986.4366485784077 5361.393088041296 4975.937152315116 -997.4607699830968 3863.385061048479
-29.32422077745044 -49.48140882133197 6377.876946259981 -571.7108994062647 -28.11336179193076 6352.399463806297 4880.132410558522 -3978.777492597132 1016.985733034846 -253.485602960242 566.910399908961 6347.832725343716 3590.979931604262 -4194.569918084843 3192.345375189039 -64.65341222537246 667.7254807257505 6342.758491386446 -1353.26341538932 -196.0667550974991 6229.836162973475 440.2114005305851 -202.7604642187699 6359.69533691437 3311.04659514512 -986.4366485784072 5361.393088041297 4975.937152315113 -997.4607699830971 3863.385061048479
-29.32422077745047 -49.48140882133201 6377.876946259981 -571.7108994062648 -28.11336179193077 6352.399463806298 4880.132410558524 -3978.777492597134 1016.985733034846 -253.4856029602422 566.9103999089612 6347.832725343717 3590.979931604263 -4194.569918084845 3192.345375189039 -64.65341222537262 667.7254807257505 6342.758491386447 -1353.263415389321 -196.066755097499 6229.836162973474 440.2114005305852 -202.7604642187699 6359.69533691437 3311.046595145122 -986.4366485784079 5361.393088041297 4975.937152315116 -997.4607699830979 3863.385061048479
-29.32422077745047 -49.48140882133199 6377.876946259981 -571.7108994062648 -28.11336179193079 6352.399463806296 4880.132410558523 -3978.777492597131 1016.985733034846 -253.4856029602422 566.9103999089608 6347.832725343716 3590.979931604262 -4194.569918084842 3192.345375189038 -64.65341222537259 667.7254807257501 6342.758491386447 -1353.263415389321 -196.0667550974988 6229.836162973473 440.2114005305851 -202.7604642187698 6359.695336914369 3311.046595145122 -986.4366485784074 5361.393088041295 4975.937152315115 -997.4607699830967 3863.385061048479
-29.32422077745049 -49.48140882133203 6377.87694625998 -571.710899406265 -28.11336179193074 6352.399463806297 4880.132410558524 -3978.777492597132 1016.985733034846 -253.4856029602424 566.9103999089608 6347.832725343716 3590.979931604263 -4194.569918084842 3192.345375189038 -64.65341222537266 667.7254807257501 6342.758491386446 -1353.263415389321 -196.0667550974987 6229.836162973473 440.2114005305853 -202.76046421877 6359.695336914368 3311.046595145122 -986.4366485784079 5361.393088041295 4975.937152315116 -997.4607699830974 3863.385061048479
-29.32422077745051 -49.48140882133208 6377.876946259983 -571.7108994062652 -28.11336179193071 6352.399463806298 4880.132410558525 -3978.777492597133 1016.985733034846 -253.4856029602423 566.910399908961 6347.832725343717 3590.979931604264 -4194.569918084844 3192.345375189039 -64.6534122253727 667.7254807257502 6342.758491386447 -1353.263415389322 -196.0667550974988 6229.836162973475 440.2114005305853 -202.76046421877 6359.695336914371 3311.046595145123 -986.4366485784083 5361.393088041298 4975.937152315118 -997.460769983098 3863.385061048479
-29.32422077745052 -49.48140882133211 6377.876946259982 -571.7108994062648 -28.11336179193087 6352.3994638063 4880.132410558523 -3978.777492597133 1016.985733034847 -253.4856029602422 566.910399908961 6347.832725343719 3590.979931604262 -4194.569918084845 3192.34537518904 -64.65341222537253 667.7254807257502 6342.758491386448 -1353.263415389321 -196.0667550974991 6229.836162973476 440.2114005305852 -202.7604642187701 6359.695336914373 3311.046595145122 -986.4366485784078 5361.393088041298 4975.937152315116 -997.4607699830974 3863.385061048481
-29.32422077745034 -49.48140882133182 6377.876946259983 -571.7108994062648 -28.11336179193045 6352.399463806298 4880.132410558522 -3978.777492597133 1016.985733034847 -253.4856029602421 566.910399908961 6347.832725343717 3590.979931604262 -4194.569918084843 3192.34537518904 -64.65341222537255 667.7254807257503 6342.758491386449 -1353.263415389321 -196.0667550974984 6229.836162973475 440.2114005305853 -202.7604642187698 6359.695336914371 3311.046595145121 -986.4366485784074 5361.393088041298 4975.937152315114 -997.4607699830977 3863.38506104848
-29.32422077745037 -49.48140882133188 6377.876946259981 -571.7108994062647 -28.11336179193082 6352.399463806298 4880.132410558521 -3978.777492597132 1016.985733034847 -253.4856029602419 566.9103999089613 6347.832725343717 3590.979931604262 -4194.569918084842 3192.345375189038 -64.65341222537228 667.7254807257506 6342.758491386447 -1353.263415389321 -196.0667550974989 6229.836162973474 440.2114005305853 -202.7604642187698 6359.695336914371 3311.046595145121 -986.4366485784069 5361.393088041296 4975.937152315115 -997.4607699830964 3863.385061048479
-29.32422077745058 -49.48140882133221 6377.876946259983 -571.710899406265 -28.11336179193102 6352.399463806298 4880.132410558522 -3978.777492597132 1016.985733034847 -253.4856029602423 566.9103999089608 6347.832725343717 3590.979931604261 -4194.569918084842 3192.345375189039 -64.65341222537261 667.72548072575 6342.758491386448 -1353.263415389321 -196.0667550974993 6229.836162973475 440.211400530585 -202.7604642187701 6359.695336914372 3311.046595145121 -986.4366485784072 5361.393088041297 4975.937152315115 -997.4607699830964 3863.38506104848
